customer_id,total_orders,total_spend,avg_order_value,purchase_frequency,unique_books,total_order_lines,avg_shipping_cost,preferred_shipping,recency_days,churn
1658,1,31.53,10.51,3,3,3,11.9,Express,379,1
1659,4,93.9,9.389999999999999,10,10,10,16.7,International,205,1
1660,2,46.67,11.6675,4,4,4,20.6,International,445,1
1661,7,117.56,9.043076923076923,13,13,13,15.36153846153846,International,141,0
1662,5,94.52,9.452000000000002,10,10,10,10.4,Express,169,0
1663,4,26.02,5.203999999999999,5,5,5,15.74,Express,119,0
1664,4,62.81999999999999,6.9799999999999995,9,9,9,11.366666666666667,Standard,199,1
1665,4,83.37,10.42125,8,8,8,22.55,International,278,1
1666,3,58.93,9.821666666666667,6,6,6,8.9,Express,366,1
1667,5,108.14,8.318461538461538,13,13,13,12.546153846153846,Standard,184,1
1668,3,96.72,12.09,8,8,8,18.2,Express,43,0
1669,3,53.28,6.66,8,8,8,14.375,International,213,1
1670,6,184.92,12.328,15,15,15,15.7,Express,39,0
1671,10,221.10999999999999,11.055499999999999,20,20,20,8.45,Priority,55,0
1672,1,33.81,16.905,2,2,2,5.9,Standard,192,1
1673,3,67.18,11.196666666666667,6,6,6,14.1,Express,12,0
1674,4,66.13,13.225999999999999,5,5,5,19.46,International,290,1
1675,4,84.42,8.442,10,10,10,16.94,Express,153,0
1676,6,99.51,6.634000000000001,15,15,15,9.780000000000001,Priority,12,0
1677,2,24.47,4.894,5,5,5,15.14,Priority,184,1
1678,7,177.94,11.12125,16,16,16,11.637500000000001,Priority,77,0
1679,2,40.84,10.21,4,4,4,8.9,Priority,108,0
1680,2,17.51,5.836666666666667,3,3,3,24.5,International,273,1
1681,4,79.55,11.364285714285716,7,7,7,12.071428571428571,Standard,153,0
1682,4,77.86,9.732499999999998,8,8,8,19.85,International,391,1
1683,2,43.57,8.714,5,5,5,16.94,Express,127,0
1684,5,84.97,8.497,10,10,10,14.180000000000001,Express,62,0
1685,2,26.02,13.01,2,2,2,7.4,Priority,15,0
1686,2,77.82,12.97,6,6,6,24.5,International,753,1
1687,3,68.35,11.391666666666667,6,6,6,7.900000000000001,Priority,262,1
1688,5,113.33,11.333,10,10,10,12.919999999999998,Express,22,0
1689,3,66.84,13.368,5,5,5,15.74,International,60,0
1690,2,22.939999999999998,7.646666666666666,3,3,3,20.3,International,872,1
1691,7,144.49,10.320714285714285,14,14,14,8.042857142857143,Standard,181,1
1692,4,94.30000000000001,10.47777777777778,9,9,9,8.9,Priority,59,0
1693,4,102.95,11.43888888888889,9,9,9,10.633333333333333,Express,284,1
1694,1,24.54,12.27,2,2,2,11.9,Express,381,1
1695,3,80.74,8.971111111111112,9,9,9,12.7,Express,180,0
1696,8,109.35,7.290000000000001,15,15,15,8.780000000000001,Standard,237,1
1697,2,53.98,10.796,5,5,5,5.9,Standard,437,1
1698,3,59.83,9.971666666666666,6,6,6,8.4,Priority,132,0
1699,4,84.99000000000001,9.443333333333335,9,9,9,8.566666666666668,Priority,669,1
1700,2,57.89,9.648333333333333,6,6,6,7.400000000000001,Priority,86,0
1701,2,32.84,8.21,4,4,4,18.2,Express,697,1
1702,1,24.94,12.47,2,2,2,24.5,International,36,0
1703,2,37.879999999999995,6.313333333333333,6,6,6,14.1,Priority,79,0
1704,3,111.08,15.868571428571428,7,7,7,8.471428571428572,Standard,38,0
1705,1,23.41,11.705,2,2,2,11.9,Express,562,1
1706,5,92.62,8.42,11,11,11,12.063636363636363,Standard,471,1
1707,1,3.65,3.65,1,1,1,11.9,Express,15,0
1708,4,101.49,11.276666666666666,9,9,9,15.833333333333334,Priority,65,0
1709,6,91.44,8.312727272727273,11,11,11,15.718181818181819,International,303,1
1710,9,208.86,10.99263157894737,19,19,19,9.057894736842105,Express,107,0
1711,2,49.599999999999994,12.4,4,4,4,18.2,Express,251,1
1712,3,62.68,10.446666666666665,6,6,6,22.400000000000002,International,206,1
1713,5,127.88,11.625454545454545,11,11,11,10.590909090909092,Priority,205,1
1714,2,20.94,6.98,3,3,3,7.900000000000001,Priority,460,1
1715,1,15.51,7.755,2,2,2,8.9,Priority,99,0
1716,4,112.23,12.47,9,9,9,11.033333333333333,Standard,666,1
1717,2,62.56,12.512,5,5,5,11.9,Express,725,1
1718,4,82.25,10.28125,8,8,8,14.3,Express,10,0
1719,3,59.6,9.933333333333335,6,6,6,22.400000000000002,International,618,1
1720,1,2.26,1.13,2,2,2,24.5,International,22,0
1721,1,42.05,14.016666666666666,3,3,3,24.5,International,869,1
1722,5,131.03,13.103,11,11,11,19.37272727272727,International,118,0
1723,3,52.8,10.559999999999999,5,5,5,10.7,Express,421,1
1724,2,43.53,10.8825,4,4,4,18.2,Express,406,1
1725,2,50.05,12.5125,4,4,4,8.9,Express,788,1
1726,5,102.84,11.426666666666668,9,9,9,7.233333333333334,Standard,30,0
1727,5,129.75,11.795454545454545,11,11,11,21.063636363636363,International,34,0
1728,9,167.73,7.624090909090909,23,23,23,10.830434782608696,Priority,223,1
1729,2,11.27,3.7566666666666664,3,3,3,7.900000000000001,Priority,361,1
1730,2,37.339999999999996,9.334999999999999,4,4,4,9.65,Priority,756,1
1731,5,61.3,8.757142857142856,7,7,7,8.9,Express,59,0
1732,3,97.01,12.126249999999999,8,8,8,16.625,Express,111,0
1734,8,229.7,11.485,20,20,20,12.08,Standard,38,0
1735,12,208.08,9.458181818181817,22,22,22,15.418181818181818,Priority,32,0
1736,3,46.29,7.714999999999999,6,6,6,7.900000000000001,Priority,45,0
1737,2,35.66,5.943333333333334,6,6,6,16.099999999999998,Express,503,1
1738,1,19.82,19.82,1,1,1,11.9,Express,789,1
1739,2,21.450000000000003,7.150000000000001,3,3,3,24.5,International,91,0
1740,5,129.0,11.727272727272727,11,11,11,15.390909090909092,International,305,1
1741,4,82.23,10.278749999999999,8,8,8,14.3,Express,184,1
1742,5,103.2,11.466666666666667,9,9,9,12.633333333333333,Express,161,0
1743,1,3.18,3.18,1,1,1,5.9,Standard,962,1
1744,1,1.51,1.51,1,1,1,8.9,Priority,114,0
1745,2,49.769999999999996,9.954,5,5,5,7.7,Priority,97,0
1747,1,11.48,5.74,2,2,2,11.9,Express,743,1
1748,6,58.94,5.358181818181818,11,11,11,23.354545454545452,International,214,1
1749,8,185.01999999999998,8.81047619047619,21,21,21,13.671428571428573,International,87,0
1750,2,24.37,8.123333333333333,3,3,3,24.5,International,471,1
1751,5,147.59,12.299166666666666,12,12,12,5.900000000000001,Standard,63,0
1752,12,251.68,9.68,26,26,26,9.523076923076925,Standard,54,0
1753,1,38.39,12.796666666666667,3,3,3,24.5,International,17,0
1754,5,110.28999999999999,10.026363636363637,11,11,11,15.990909090909092,Priority,179,0
1755,1,12.9,12.9,1,1,1,5.9,Standard,1054,1
1756,3,99.61,14.23,7,7,7,22.271428571428572,International,52,0
1758,5,126.88,11.534545454545453,11,11,11,9.5,Priority,14,0
1759,4,83.43,13.905000000000001,6,6,6,17.7,International,251,1
1760,3,62.31,12.462,5,5,5,13.34,Standard,292,1
1761,1,17.39,17.39,1,1,1,11.9,Express,6,0
1762,5,70.06,7.0059999999999985,10,10,10,16.7,International,339,1
1763,1,8.42,4.21,2,2,2,24.5,International,875,1
1764,1,32.65,16.325,2,2,2,11.9,Express,605,1
1765,4,55.019999999999996,9.17,6,6,6,16.2,International,150,0
1766,4,60.89,7.61125,9,9,9,11.7,Priority,45,0
1767,5,63.0,7.0,9,9,9,17.233333333333334,International,272,1
1768,3,101.55,11.283333333333335,9,9,9,16.233333333333334,International,719,1
1769,3,92.83,13.26142857142857,7,7,7,19.185714285714287,International,604,1
1770,4,83.99000000000001,11.998571428571427,7,7,7,13.357142857142858,Priority,252,1
1771,2,24.119999999999997,8.04,3,3,3,6.900000000000001,Standard,649,1
1772,5,87.07000000000001,8.707,10,10,10,12.620000000000001,Express,97,0
1773,4,96.33,10.703333333333333,9,9,9,11.3,Express,340,1
1774,4,70.49,7.8322222222222235,9,9,9,8.233333333333334,Standard,316,1
1775,9,179.45,11.963333333333336,15,15,15,11.38,Express,262,1
1776,5,94.39,8.580909090909092,11,11,11,11.463636363636365,Standard,6,0
1777,1,19.02,19.02,1,1,1,11.9,Express,450,1
1778,1,4.98,2.49,2,2,2,5.9,Standard,440,1
1779,5,92.03,10.225555555555555,9,9,9,15.100000000000001,Express,76,0
1780,5,114.1,8.776923076923078,13,13,13,10.053846153846155,Priority,351,1
1781,2,23.630000000000003,7.876666666666668,3,3,3,11.9,Express,323,1
1782,1,18.25,9.125,2,2,2,5.9,Standard,666,1
1783,3,105.27,15.038571428571428,7,7,7,15.585714285714285,International,541,1
1784,5,102.5,10.250000000000002,10,10,10,15.74,International,401,1
1785,4,125.91,12.591,10,10,10,17.3,International,189,1
1786,4,134.14,12.194545454545453,11,11,11,19.37272727272727,International,475,1
1787,5,57.57,7.19625,8,8,8,17.45,International,19,0
1788,4,106.33,13.291249999999998,8,8,8,12.05,Standard,69,0
1789,4,62.739999999999995,7.842499999999999,8,8,8,13.55,Express,215,1
1790,9,203.1,10.689473684210528,20,20,20,16.1,International,31,0
1791,5,123.63,10.3025,12,12,12,13.549999999999999,Priority,388,1
1792,3,88.23,14.704999999999998,6,6,6,7.400000000000001,Priority,236,1
1793,2,72.36,12.06,6,6,6,8.9,Priority,741,1
1794,3,65.76,8.219999999999999,8,8,8,14.375,International,225,1
1795,5,144.72,11.132307692307693,13,13,13,12.961538461538462,Express,199,1
1796,5,98.03,8.911818181818182,11,11,11,14.3,International,203,1
1797,7,115.56,8.88923076923077,13,13,13,16.1,International,42,0
1798,7,196.04999999999998,12.253125,16,16,16,9.762500000000001,Standard,163,0
1799,4,80.15,11.450000000000001,7,7,7,8.042857142857143,Priority,316,1
1800,5,83.92,10.489999999999998,8,8,8,12.425,Standard,179,0
1801,2,34.209999999999994,11.40333333333333,3,3,3,5.900000000000001,Standard,306,1
1802,1,25.740000000000002,8.58,3,3,3,11.9,Express,816,1
1803,2,0.76,0.38,2,2,2,18.2,Express,17,0
1804,5,100.05,11.116666666666667,9,9,9,8.566666666666668,Standard,205,1
1805,4,88.51,9.834444444444445,9,9,9,15.5,International,155,0
1806,5,65.37,13.074000000000002,5,5,5,11.42,Standard,111,0
1807,7,145.81,9.720666666666668,15,15,15,17.86,International,50,0
1808,7,131.37,10.105384615384615,13,13,13,15.084615384615384,Express,46,0
1809,5,63.11,7.88875,8,8,8,10.025,Express,100,0
1811,9,227.76,11.987368421052631,20,20,20,14.959999999999999,International,18,0
1812,6,98.63,8.219166666666668,12,12,12,10.700000000000001,Priority,70,0
1813,1,21.93,10.965,2,2,2,8.9,Priority,375,1
1814,5,92.76,10.306666666666668,9,9,9,7.900000000000001,Standard,193,1
1815,2,45.74,11.435,4,4,4,10.55,Standard,656,1
1816,2,35.9,11.966666666666667,3,3,3,24.5,International,635,1
1817,1,65.33,16.3325,4,4,4,5.9,Standard,583,1
1818,9,137.14,10.549230769230768,13,13,13,8.207692307692309,Priority,201,1
1819,1,31.330000000000002,15.665000000000001,2,2,2,11.9,Express,819,1
1820,6,100.00999999999999,9.091818181818182,11,11,11,13.754545454545456,Standard,201,1
1821,8,129.95000000000002,9.282142857142858,14,14,14,10.057142857142859,Standard,80,0
1822,3,48.3,8.049999999999999,6,6,6,12.6,Standard,612,1
1823,7,108.78999999999999,9.89,11,11,11,13.700000000000001,Express,119,0
1824,3,48.26,12.065,4,4,4,11.3,Standard,233,1
1825,3,49.35,12.3375,4,4,4,9.65,Priority,395,1
1826,7,126.64,9.741538461538461,13,13,13,12.223076923076924,Priority,22,0
1827,2,39.39,6.565,6,6,6,18.2,Express,376,1
1828,5,62.59,8.941428571428572,7,7,7,12.071428571428571,Standard,58,0
1829,4,82.88,9.208888888888888,9,9,9,13.033333333333333,Express,256,1
1830,2,45.1,11.275,4,4,4,18.2,Express,62,0
1831,5,127.7,11.60909090909091,12,12,12,11.799999999999999,Priority,32,0
1832,1,11.25,5.625,2,2,2,24.5,International,1083,1
1833,6,164.54,10.28375,16,16,16,13.925,Express,281,1
1834,1,3.75,3.75,1,1,1,24.5,International,350,1
1835,3,53.88,13.47,4,4,4,8.9,Priority,85,0
1836,2,33.59,8.3975,4,4,4,5.9,Standard,28,0
1837,2,20.64,6.88,3,3,3,16.099999999999998,Express,97,0
1838,4,52.260000000000005,8.709999999999999,6,6,6,5.900000000000001,Standard,88,0
1839,5,132.73,10.21,13,13,13,13.053846153846154,Standard,288,1
1840,7,188.93,12.595333333333334,15,15,15,11.7,Express,195,1
1841,3,62.79,10.465,6,6,6,10.4,Express,95,0
1842,2,10.540000000000001,5.2700000000000005,2,2,2,24.5,International,720,1
1843,3,82.19,11.741428571428571,7,7,7,11.042857142857143,Express,729,1
1844,6,142.25,10.160714285714286,14,14,14,14.0,Priority,184,1
1845,5,91.04,7.003076923076924,13,13,13,16.746153846153845,Express,58,0
1846,3,80.85,11.549999999999999,7,7,7,8.471428571428572,Standard,499,1
1847,4,101.65,10.165,10,10,10,12.02,Priority,87,0
1848,2,29.119999999999997,7.279999999999999,4,4,4,10.4,Express,115,0
1850,3,63.65,10.608333333333333,6,6,6,13.1,International,209,1
1851,1,14.61,7.305,2,2,2,11.9,Express,621,1
1852,3,80.74,11.534285714285714,7,7,7,16.52857142857143,International,240,1
1853,3,36.22,6.036666666666666,6,6,6,9.9,Express,291,1
1854,7,215.17,11.95388888888889,18,18,18,12.566666666666668,Standard,122,0
1855,6,164.85,10.990000000000002,15,15,15,19.1,International,191,1
1856,4,85.42,10.6775,8,8,8,17.45,International,63,0
1857,5,92.63,10.292222222222222,9,9,9,12.033333333333335,Priority,335,1
1858,3,59.440000000000005,7.43,8,8,8,7.4,Standard,145,0
1859,4,108.32,9.847272727272728,11,11,11,17.136363636363637,International,296,1
1860,3,75.23,9.40375,8,8,8,14.375,International,59,0
1861,2,44.480000000000004,14.826666666666668,3,3,3,7.900000000000001,Priority,23,0
1862,3,48.529999999999994,8.088333333333333,6,6,6,10.5,Priority,271,1
1863,5,88.06,11.0075,8,8,8,17.525,International,202,1
1864,4,118.06,16.865714285714287,7,7,7,10.185714285714285,Express,199,1
1865,5,78.72,9.84,8,8,8,15.125,Express,48,0
1866,3,68.19,17.047500000000003,4,4,4,8.15,Standard,362,1
1867,2,19.15,9.575,2,2,2,8.9,Express,274,1
1868,3,93.7,13.385714285714286,7,7,7,20.900000000000002,International,123,0
1869,2,53.26,10.652,5,5,5,15.14,Priority,122,0
1870,1,11.38,11.38,1,1,1,5.9,Standard,471,1
1871,4,67.78,6.7780000000000005,10,10,10,18.259999999999998,International,193,1
1872,6,120.16,9.243076923076924,13,13,13,10.561538461538463,Priority,76,0
1873,3,57.2,9.533333333333333,6,6,6,19.3,International,566,1
1874,2,19.33,4.8325000000000005,4,4,4,21.35,International,407,1
1875,6,112.14,8.626153846153846,13,13,13,12.223076923076924,Express,76,0
1876,4,81.99000000000001,10.24875,8,8,8,12.425,Standard,109,0
1877,5,48.47,6.924285714285714,7,7,7,16.442857142857143,Express,273,1
1878,4,63.86,7.095555555555556,9,9,9,12.7,Express,281,1
1879,3,46.650000000000006,9.330000000000002,5,5,5,14.540000000000001,International,37,0
1880,3,60.53,12.106,5,5,5,9.5,Express,18,0
1881,1,11.530000000000001,5.765000000000001,2,2,2,8.9,Priority,307,1
1882,5,103.39,11.487777777777778,9,9,9,8.566666666666668,Priority,36,0
1883,5,101.96000000000001,10.196000000000002,10,10,10,9.5,Express,28,0
1884,4,80.52,10.065000000000001,8,8,8,14.675,Express,100,0
1885,4,102.66,11.406666666666666,9,9,9,9.9,Express,68,0
1886,2,42.43,10.6075,4,4,4,11.9,Express,323,1
1887,2,62.05,12.41,5,5,5,21.98,International,389,1
1888,4,46.35,6.621428571428571,7,7,7,12.842857142857143,Express,353,1
1889,5,104.31,9.482727272727272,11,11,11,13.427272727272726,Priority,172,0
1890,3,128.73,14.303333333333335,9,9,9,9.233333333333334,Express,728,1
1891,6,179.01,11.934000000000001,15,15,15,12.860000000000001,International,34,0
1892,3,66.75,13.35,5,5,5,13.34,Standard,116,0
1893,6,124.21,11.291818181818183,11,11,11,10.536363636363637,Express,176,0
1894,3,45.47,7.578333333333333,6,6,6,7.400000000000001,Priority,536,1
1895,2,40.8,10.2,4,4,4,18.2,Express,28,0
1896,4,105.38,11.708888888888888,9,9,9,14.766666666666667,Priority,343,1
1897,2,48.32,9.664,5,5,5,16.94,Express,5,0
1898,3,70.67,8.833749999999998,9,9,9,20.299999999999997,International,642,1
1899,2,50.010000000000005,12.502500000000001,4,4,4,8.15,Priority,353,1
1900,2,35.05,17.525,2,2,2,7.4,Priority,49,0
1901,4,84.23,9.35888888888889,9,9,9,14.433333333333334,Express,244,1
1902,4,77.22,11.031428571428572,7,7,7,9.328571428571427,Express,289,1
1903,2,32.5,10.833333333333334,3,3,3,19.3,International,193,1
1904,4,82.65,8.265,10,10,10,13.580000000000002,Priority,525,1
1905,1,18.46,9.23,2,2,2,24.5,International,233,1
1906,7,146.82999999999998,9.788666666666666,15,15,15,11.22,Standard,78,0
1907,2,50.67,8.445,6,6,6,19.3,International,461,1
1908,6,127.88999999999999,10.657499999999999,12,12,12,16.650000000000002,Express,18,0
1909,5,120.15,10.922727272727272,11,11,11,9.718181818181819,Express,3,0
1910,4,95.14,10.571111111111112,9,9,9,13.366666666666667,Priority,328,1
1911,8,174.18,7.917272727272725,22,22,22,12.200000000000001,Priority,73,0
1912,5,83.94,8.394,10,10,10,17.6,International,53,0
1913,3,81.94,11.705714285714285,7,7,7,7.614285714285715,Standard,369,1
1914,6,136.79,11.399166666666666,12,12,12,11.25,Standard,2,0
1916,2,48.36,12.09,4,4,4,7.4,Priority,126,0
1917,3,29.41,7.3525,4,4,4,15.95,International,292,1
1918,1,28.96,14.48,2,2,2,24.5,International,229,1
1919,3,68.26,11.376666666666667,6,6,6,12.1,Standard,253,1
1920,6,109.49,9.124166666666667,12,12,12,7.900000000000001,Standard,210,1
1921,4,89.08,8.908,10,10,10,12.68,Priority,566,1
1922,8,147.24,10.517142857142856,14,14,14,12.714285714285714,Priority,34,0
1923,4,57.69,7.21125,8,8,8,13.55,Express,108,0
1924,1,26.36,13.18,2,2,2,11.9,Express,1007,1
1925,2,42.16,10.54,4,4,4,18.2,Express,545,1
1926,2,22.31,11.155,2,2,2,16.7,International,733,1
1927,2,48.25,9.65,5,5,5,11.9,Express,137,0
1928,3,52.48,7.497142857142856,7,7,7,9.328571428571427,Express,73,0
1929,6,83.03999999999999,6.919999999999999,12,12,12,8.9,Priority,121,0
1930,5,120.73,10.060833333333333,12,12,12,10.75,Priority,29,0
1931,6,95.33,7.944166666666667,12,12,12,15.15,International,55,0
1932,3,29.160000000000004,9.72,3,3,3,18.3,International,216,1
1933,5,120.2,12.020000000000001,10,10,10,19.46,International,62,0
1934,4,97.72,8.883636363636363,11,11,11,14.245454545454548,Express,79,0
1935,3,104.73,11.636666666666667,9,9,9,17.566666666666666,International,190,1
1936,4,100.10000000000001,10.010000000000002,10,10,10,18.259999999999998,International,81,0
1937,3,44.14,8.828,5,5,5,7.7,Priority,111,0
1938,4,66.28,8.285,8,8,8,14.75,International,99,0
1939,5,69.63,7.736666666666668,9,9,9,14.766666666666667,Express,70,0
1940,1,14.530000000000001,7.265000000000001,2,2,2,24.5,International,993,1
1941,4,74.28999999999999,10.612857142857141,7,7,7,12.071428571428571,Standard,279,1
1942,6,142.05,14.205000000000002,10,10,10,15.440000000000001,International,0,0
1943,6,137.77,11.480833333333331,12,12,12,10.4,Express,180,0
1944,7,136.64,11.386666666666665,12,12,12,14.350000000000001,International,137,0
1946,5,85.36,8.536,10,10,10,15.8,International,268,1
1947,1,10.43,10.43,1,1,1,5.9,Standard,299,1
1948,4,136.43,13.643,10,10,10,20.78,International,586,1
1949,4,60.33,8.618571428571428,7,7,7,13.785714285714286,Priority,360,1
1950,3,26.5,6.625,4,4,4,13.55,Express,115,0
1951,1,26.71,13.355,2,2,2,5.9,Standard,105,0
1952,4,110.84,9.236666666666666,12,12,12,8.4,Standard,557,1
1953,4,106.4,11.822222222222223,9,9,9,8.566666666666668,Priority,152,0
1956,1,18.07,18.07,1,1,1,11.9,Express,660,1
1957,1,14.8,14.8,1,1,1,5.9,Standard,117,0
1958,2,40.4,10.100000000000001,4,4,4,10.55,Standard,455,1
1959,3,84.3,12.042857142857143,7,7,7,7.614285714285715,Priority,298,1
1960,1,10.73,10.73,1,1,1,24.5,International,289,1
1961,2,21.37,7.123333333333334,3,3,3,20.3,International,102,0
1962,2,27.76,9.253333333333334,3,3,3,20.3,International,388,1
1963,6,92.95,9.295,10,10,10,17.6,International,507,1
1964,2,22.05,5.512499999999999,4,4,4,8.9,Priority,515,1
1965,3,45.97,6.567142857142857,7,7,7,10.614285714285714,Express,407,1
1966,4,102.37,12.79625,8,8,8,15.2,International,222,1
1967,6,96.44,12.055,8,8,8,11.600000000000001,Express,141,0
1968,3,65.65,10.941666666666668,6,6,6,14.1,Priority,136,0
1969,4,113.44,11.344,10,10,10,10.1,Express,213,1
1970,4,77.09,9.63625,8,8,8,8.525,Priority,159,0
1971,8,128.39,7.552352941176472,17,17,17,9.711764705882352,Standard,74,0
1972,2,39.73,13.243333333333332,3,3,3,11.9,Express,526,1
1973,4,116.09,12.898888888888889,9,9,9,16.833333333333332,International,385,1
1974,1,12.9,6.45,2,2,2,24.5,International,279,1
1975,5,128.28,12.828,10,10,10,14.540000000000001,International,148,0
1976,4,111.11999999999999,12.346666666666668,9,9,9,10.566666666666668,Express,174,0
1977,5,133.38,9.527142857142858,14,14,14,10.485714285714286,Standard,23,0
1978,4,76.99000000000001,8.554444444444446,9,9,9,14.766666666666667,Priority,183,1
1979,13,216.29999999999998,9.83181818181818,22,22,22,14.163636363636364,International,46,0
1980,4,58.35,8.335714285714285,7,7,7,8.471428571428572,Standard,164,0
1981,2,26.17,6.5424999999999995,4,4,4,16.7,International,356,1
1982,7,173.55,11.57,15,15,15,11.860000000000001,Standard,330,1
1983,7,152.23,10.148666666666665,15,15,15,18.220000000000002,International,15,0
1984,3,31.65,6.33,5,5,5,10.82,Standard,224,1
1985,4,117.86,9.066153846153847,13,13,13,13.7,International,356,1
1986,3,55.71,9.284999999999998,6,6,6,14.1,Priority,84,0
1987,4,90.16,9.016,10,10,10,13.280000000000001,Standard,161,0
1988,3,55.46,11.092,5,5,5,7.1,Standard,414,1
1989,4,72.79,10.39857142857143,7,7,7,13.357142857142858,Priority,234,1
1990,6,148.46,12.371666666666668,12,12,12,8.65,Priority,114,0
1991,6,77.48,9.685,8,8,8,10.475,Standard,177,0
1992,5,102.99,9.362727272727273,11,11,11,14.3,International,145,0
1993,2,54.34,13.585,4,4,4,7.4,Standard,86,0
1994,5,124.26,11.296363636363635,11,11,11,18.227272727272727,International,325,1
1995,3,53.72,8.953333333333333,6,6,6,7.900000000000001,Standard,184,1
1996,4,39.32,7.864,5,5,5,8.3,Standard,40,0
1997,2,50.7,12.675,4,4,4,16.7,International,913,1
1998,2,10.42,5.21,2,2,2,24.5,International,970,1
1999,11,283.95,10.921153846153846,26,26,26,9.776923076923078,Standard,52,0
2000,2,40.53,10.132500000000002,4,4,4,10.4,Express,25,0
