order_id,order_date,customer_id,shipping_method_id,dest_address_id
648,2023-08-08 19:59:07,1762,4,992
649,2024-09-18 20:44:00,1196,4,127
650,2023-10-11 21:06:38,1170,2,63
651,2023-10-26 11:10:13,1480,2,602
652,2023-10-17 15:12:12,211,2,288
653,2025-07-01 16:08:36,254,3,931
654,2023-09-12 23:07:30,1949,3,85
655,2023-01-08 16:19:16,1070,3,226
656,2023-02-25 11:24:10,661,3,645
657,2023-03-03 05:19:37,1401,2,182
658,2023-09-05 10:25:31,306,3,630
659,2024-01-19 17:32:48,1878,1,122
660,2023-04-08 10:08:01,1486,2,333
661,2022-09-26 13:16:16,1706,1,657
662,2024-04-12 00:00:06,926,3,48
663,2025-02-27 21:48:19,198,1,312
664,2025-03-21 11:53:26,570,1,96
665,2022-11-09 01:11:02,566,4,492
666,2023-05-30 19:10:12,1570,1,859
667,2024-04-28 08:42:28,171,3,546
668,2023-07-11 06:22:13,1831,4,138
669,2023-10-31 01:56:46,879,2,718
670,2022-12-14 06:38:10,1084,4,705
671,2025-05-27 03:09:37,27,3,892
672,2024-12-31 03:13:16,312,2,989
673,2025-04-16 18:44:57,1221,4,216
674,2025-01-13 04:26:33,136,2,698
675,2025-04-14 05:06:31,1593,4,678
676,2022-09-14 23:03:18,1132,1,320
677,2024-02-16 10:37:41,996,4,323
678,2024-11-05 12:45:04,1252,3,681
679,2025-02-12 20:31:51,1180,1,397
680,2023-04-25 12:59:43,1801,1,197
681,2025-05-11 04:58:11,863,4,56
682,2023-11-28 22:32:23,1114,1,682
683,2024-10-08 13:20:34,721,4,406
684,2023-03-01 04:36:07,1126,2,736
685,2024-07-06 12:58:53,499,1,126
686,2024-08-09 08:52:25,360,1,866
687,2023-11-21 01:17:38,1231,2,733
688,2025-02-08 14:24:20,420,1,421
689,2023-05-25 06:37:19,1821,1,920
690,2024-01-28 09:40:24,569,4,286
691,2024-11-28 03:40:42,413,3,877
692,2025-04-17 07:08:34,903,4,195
693,2024-01-27 07:17:02,1748,4,738
694,2024-01-26 14:42:53,526,4,60
695,2022-08-12 01:03:43,1383,2,973
696,2022-09-11 11:50:55,956,1,787
697,2024-05-12 11:59:00,1076,2,667
698,2023-07-21 08:39:21,1145,4,528
699,2024-04-10 00:48:08,1086,3,77
700,2022-12-17 18:14:19,491,4,440
701,2025-02-20 13:27:13,266,1,333
702,2025-07-21 17:04:08,1718,2,175
703,2024-04-09 05:20:32,1176,3,611
704,2025-02-11 21:22:27,10,1,943
705,2024-11-06 10:37:52,1372,3,393
706,2023-08-26 04:17:05,1536,3,149
707,2025-07-02 00:06:36,719,3,141
708,2024-03-16 11:52:41,619,3,639
709,2023-07-20 12:57:00,1612,4,122
710,2022-10-03 08:09:47,715,1,834
711,2022-08-13 19:07:40,1062,2,319
712,2024-10-28 12:54:19,281,3,935
713,2025-03-03 15:23:11,48,1,592
714,2025-04-15 03:20:05,236,4,780
715,2024-12-22 01:24:52,405,2,781
716,2023-03-09 16:28:36,18,2,884
717,2024-06-09 06:36:32,851,2,156
718,2022-09-03 14:46:53,1317,2,260
719,2025-07-29 07:38:34,67,2,49
720,2024-04-28 14:13:40,1283,2,689
721,2022-08-08 16:09:32,339,2,628
722,2024-07-07 18:49:33,1985,1,156
723,2025-03-02 01:28:25,821,1,770
724,2024-04-30 00:15:54,995,2,985
725,2023-02-22 18:05:58,215,2,580
726,2024-06-01 06:26:54,1900,2,3
727,2024-08-30 12:35:10,799,4,565
728,2024-01-26 04:44:53,1028,4,623
729,2022-11-26 12:18:35,508,4,33
730,2023-12-30 04:18:16,76,1,961
731,2025-02-05 00:44:52,604,1,901
732,2022-10-03 01:13:11,254,1,605
733,2024-12-24 22:51:05,1749,2,66
734,2022-08-12 00:47:34,1043,2,920
735,2023-03-29 04:33:18,362,2,613
736,2024-12-10 16:26:16,1311,2,112
737,2024-04-01 02:54:01,1818,3,843
738,2023-05-01 14:19:43,417,1,219
739,2024-08-08 14:48:16,1476,1,668
740,2024-07-12 21:00:54,1863,1,1000
741,2023-07-09 04:51:28,724,4,483
742,2023-08-15 01:55:56,82,3,758
743,2023-12-27 08:49:06,857,1,633
744,2025-03-21 00:02:56,1483,4,378
745,2025-01-24 05:38:55,1672,1,361
746,2024-02-18 06:41:47,379,4,557
747,2023-07-02 18:20:57,1315,4,839
748,2024-03-20 08:51:43,784,3,783
749,2024-07-06 23:36:50,63,1,436
750,2024-03-05 21:25:07,1499,3,955
751,2025-04-12 01:51:08,539,4,672
752,2023-11-11 18:38:28,418,1,393
753,2022-09-14 17:18:47,1755,1,859
754,2024-06-19 03:23:27,1691,1,861
755,2024-02-28 12:37:31,1073,3,83
756,2024-11-16 08:16:08,526,3,498
757,2023-01-30 04:05:35,1993,3,475
758,2022-10-13 00:04:39,969,1,266
759,2023-10-25 16:03:18,1434,2,937
760,2025-07-11 16:45:37,137,2,474
761,2024-11-26 20:27:59,1249,2,587
762,2022-11-30 08:21:44,1480,4,927
763,2022-10-21 19:27:18,1033,4,956
764,2025-07-08 03:00:13,500,2,953
765,2023-08-29 17:04:43,1543,3,207
766,2023-07-28 11:57:48,1521,3,529
767,2024-12-08 06:09:38,307,2,323
768,2024-07-16 05:47:34,1410,1,384
769,2024-10-08 23:50:30,121,3,996
770,2024-06-15 18:58:08,224,1,315
771,2024-01-17 07:20:06,1211,4,666
772,2025-05-29 09:46:02,1110,3,403
773,2024-11-19 22:43:03,704,3,367
774,2024-02-24 17:07:42,1026,3,778
775,2022-12-03 06:29:59,342,4,507
776,2023-05-15 19:46:38,137,1,994
777,2024-04-13 02:17:05,334,3,882
778,2023-12-30 22:43:20,320,4,796
779,2024-07-03 00:34:45,596,1,463
780,2023-11-29 23:57:19,1450,1,968
781,2024-01-17 01:30:57,154,4,819
782,2022-09-26 17:04:35,1293,1,620
783,2023-09-02 09:04:26,1283,3,866
784,2025-04-05 12:26:30,105,4,667
785,2024-09-25 05:23:45,1031,3,490
786,2023-04-03 18:14:43,1341,1,479
787,2025-07-04 12:25:22,879,2,120
788,2022-12-17 19:25:46,382,3,86
789,2024-04-28 03:38:24,856,2,93
790,2025-04-11 07:05:44,1343,4,794
791,2024-12-12 06:50:23,1486,2,820
792,2022-09-08 06:07:52,1077,1,452
793,2023-08-03 23:23:59,1933,3,495
794,2023-04-04 17:18:41,1178,1,216
795,2023-05-31 20:30:52,634,4,31
796,2024-04-18 22:46:18,1581,2,479
797,2022-08-13 02:25:18,1928,2,626
798,2022-08-20 23:40:49,1691,1,21
799,2023-02-03 01:53:59,1982,2,154
800,2025-05-15 01:22:49,990,3,480
801,2023-10-23 20:55:00,674,2,86
802,2023-03-12 10:37:47,1641,2,350
803,2024-02-28 20:22:11,871,3,763
804,2024-07-12 06:03:40,1776,1,595
805,2025-07-21 03:53:04,108,2,322
806,2023-05-27 20:32:51,1637,4,435
807,2023-03-21 00:04:46,461,2,952
808,2024-11-28 10:11:39,383,2,72
809,2025-06-07 01:24:59,889,3,603
810,2022-09-10 14:17:46,1693,1,869
811,2023-08-25 05:36:04,335,3,487
812,2023-01-15 23:30:10,1603,3,301
813,2022-09-13 22:43:18,942,1,385
814,2023-02-15 18:20:43,992,2,557
815,2023-08-10 02:40:55,1599,3,289
816,2025-04-21 09:19:02,1104,4,795
817,2024-10-20 20:06:05,1775,3,739
818,2023-11-28 14:07:40,107,1,345
819,2024-12-28 11:12:51,567,2,277
820,2024-03-13 01:11:41,93,3,321
821,2024-12-18 04:37:30,487,2,491
822,2024-01-26 08:19:41,181,4,563
823,2025-07-23 01:25:52,1625,2,548
824,2023-01-07 13:50:59,1567,3,889
825,2023-04-22 07:14:16,416,1,780
826,2025-01-24 09:52:48,1359,1,212
827,2025-06-06 03:05:13,838,3,193
828,2023-11-22 02:02:14,931,1,663
829,2022-11-09 06:34:20,166,4,243
830,2024-09-06 18:12:33,547,4,528
831,2023-03-24 00:34:05,1360,1,659
832,2022-10-19 08:19:57,1413,4,182
833,2023-06-20 18:15:55,561,4,718
834,2023-03-24 16:30:41,1857,1,350
835,2024-08-09 08:36:54,1188,4,915
836,2022-08-13 08:51:01,1581,1,444
837,2024-01-21 18:01:23,325,4,691
838,2023-03-31 12:16:58,1579,1,444
839,2022-11-15 04:19:46,1940,4,228
840,2023-07-04 06:42:25,923,4,398
841,2023-08-05 04:08:23,185,3,684
842,2022-08-16 11:06:23,850,1,350
843,2024-09-07 18:41:30,1536,4,634
844,2022-08-24 22:28:28,36,1,297
845,2024-11-18 20:28:40,587,2,691
846,2022-11-20 11:27:43,210,4,993
847,2023-01-11 22:47:58,1064,3,991
848,2023-10-23 15:50:52,1752,1,168
849,2025-07-26 06:11:00,337,2,798
850,2023-03-23 18:38:02,1307,1,934
851,2023-12-06 18:32:06,186,1,275
852,2024-03-01 23:21:19,831,3,507
853,2025-03-02 14:10:27,1491,4,442
854,2023-07-12 23:14:06,1811,3,940
855,2023-03-16 18:57:49,16,1,958
856,2024-09-21 00:10:17,1934,3,487
857,2025-03-02 00:15:14,787,4,710
858,2023-06-12 15:09:12,1695,4,979
859,2025-03-29 19:07:33,728,4,624
860,2025-04-08 18:10:23,520,4,504
861,2024-06-10 05:32:57,85,1,750
862,2024-12-29 20:19:54,1971,1,119
863,2023-11-15 05:28:10,929,1,193
864,2024-06-28 14:14:05,925,1,680
865,2024-09-20 15:11:01,1408,3,780
866,2024-01-12 00:35:21,904,4,336
867,2023-12-25 04:20:49,1506,4,937
868,2025-02-26 10:35:26,1358,4,436
869,2025-07-09 23:38:59,2000,2,477
870,2025-03-24 13:58:04,148,4,267
871,2025-06-20 23:44:24,976,2,224
872,2023-04-01 09:14:48,1554,1,604
873,2024-08-14 03:48:50,695,4,258
874,2023-06-23 14:16:23,255,4,51
875,2025-04-02 01:01:00,859,4,547
876,2023-05-28 19:37:00,1798,4,720
877,2024-01-17 15:32:25,1765,4,520
878,2023-07-16 01:34:00,640,3,557
879,2025-03-02 22:34:10,1875,4,36
880,2022-09-26 14:18:59,1023,1,388
881,2025-02-11 15:51:51,53,1,375
882,2023-05-06 11:27:59,1794,4,804
883,2024-03-24 05:03:52,972,3,950
884,2022-12-06 20:01:06,1469,3,673
885,2024-12-28 16:47:58,366,1,195
886,2024-09-26 01:16:45,1662,3,184
887,2025-02-13 15:24:16,1370,1,955
888,2024-02-20 02:36:11,681,3,888
889,2023-07-24 08:10:51,533,3,434
890,2024-09-15 14:22:49,1886,3,559
891,2024-12-25 17:04:04,1664,1,96
892,2023-11-05 16:11:35,720,1,54
893,2024-03-01 21:27:05,974,3,661
894,2023-01-26 07:42:39,934,2,800
895,2024-12-28 20:30:42,1003,1,239
896,2025-05-27 08:44:29,1149,3,58
897,2024-02-14 06:00:48,144,3,551
898,2024-04-02 03:52:10,1433,2,752
899,2025-03-12 00:10:35,1488,4,544
900,2022-10-06 10:01:56,342,4,563
901,2022-12-14 01:01:21,1674,3,918
902,2024-10-17 21:34:54,313,3,416
903,2023-01-13 23:05:49,862,2,121
904,2025-05-03 23:33:38,1027,3,263
905,2022-10-05 18:13:04,606,4,377
906,2022-11-11 15:24:55,1979,4,852
907,2023-04-21 20:18:30,528,1,217
908,2024-03-30 14:07:23,193,2,182
909,2022-09-13 13:55:15,1663,1,757
910,2024-01-02 21:43:57,921,4,60
911,2025-04-16 19:19:31,889,3,473
912,2025-07-22 06:19:14,305,2,581
913,2023-08-18 12:21:58,1798,2,726
914,2024-12-30 22:32:50,613,1,717
915,2023-01-09 20:16:44,1793,2,683
916,2024-09-02 14:26:00,985,3,207
917,2024-10-17 01:32:42,1953,3,338
918,2025-05-24 11:35:53,1262,3,32
919,2024-06-20 01:08:09,337,1,560
920,2023-10-14 18:21:04,1751,1,591
921,2024-04-16 07:42:13,353,2,435
922,2025-03-27 06:18:43,1073,4,207
923,2022-10-24 02:20:47,359,4,479
924,2023-12-21 12:04:36,615,4,274
925,2022-10-07 07:22:32,463,4,585
926,2023-09-06 08:46:02,1069,2,256
927,2025-05-15 21:22:22,705,3,152
928,2022-09-23 03:42:12,298,4,736
929,2025-01-20 17:15:09,826,1,141
930,2024-03-21 13:52:38,1442,2,663
931,2023-12-16 03:30:25,1404,4,330
932,2023-12-01 15:13:18,382,4,948
933,2023-02-11 22:32:37,495,2,242
934,2023-12-05 11:45:20,1675,4,208
935,2022-12-30 08:27:21,1704,3,14
936,2023-05-18 01:16:06,1195,4,521
937,2023-08-06 12:06:04,1240,3,312
938,2024-12-26 00:22:08,1806,1,476
939,2025-03-21 11:48:26,1968,4,819
940,2025-07-10 04:40:58,398,2,698
941,2023-10-04 02:48:28,1330,1,848
942,2024-08-15 10:50:49,559,4,260
943,2023-10-18 08:51:06,632,1,143
944,2023-03-10 09:26:42,1199,1,523
945,2024-10-22 03:42:53,1130,2,146
946,2025-03-16 18:55:36,730,4,679
947,2025-04-07 14:06:07,1806,3,64
948,2025-05-15 06:42:59,285,3,864
949,2023-03-05 19:16:37,580,1,913
950,2023-01-26 07:02:59,1964,2,351
951,2024-10-03 06:50:37,219,3,344
952,2023-12-17 13:48:18,1044,4,126
953,2024-09-22 23:26:53,10,3,862
954,2023-09-07 03:25:54,790,2,939
955,2024-01-12 17:59:47,959,4,295
956,2023-11-06 15:54:11,518,1,749
957,2022-09-02 16:04:56,501,1,165
958,2025-03-22 14:55:13,238,4,119
959,2023-03-11 09:33:26,1630,1,114
960,2024-09-05 07:24:16,130,3,579
961,2024-05-06 05:11:59,447,1,363
962,2022-10-17 03:24:00,623,4,217
963,2024-09-15 06:51:42,1781,3,318
964,2023-09-20 18:04:29,983,2,639
965,2023-05-01 02:36:41,1807,4,4
966,2024-09-29 04:23:35,502,3,135
967,2023-10-11 02:21:40,1096,1,985
968,2024-06-25 14:22:29,1541,1,326
969,2022-09-16 23:06:17,672,4,405
970,2025-01-25 08:34:12,786,1,296
971,2025-03-04 03:35:01,1501,4,319
972,2022-10-08 19:08:09,886,4,278
973,2023-03-24 01:48:25,914,1,579
974,2023-08-05 20:20:32,858,2,623
975,2024-10-31 19:55:40,1648,2,470
976,2023-09-29 10:22:29,484,1,599
977,2023-08-19 04:48:07,1300,2,968
978,2022-11-10 01:00:27,1880,3,707
979,2025-07-17 13:25:40,139,1,698
980,2022-10-16 10:47:46,1359,4,740
981,2024-10-19 08:29:21,1487,2,746
982,2025-06-15 04:29:16,451,2,390
983,2022-11-24 03:21:19,1242,3,41
984,2024-09-02 13:52:34,941,3,6
985,2025-02-01 07:37:55,1677,4,462
986,2024-04-13 19:08:53,408,2,862
987,2024-11-28 04:38:19,1059,2,513
988,2024-10-09 01:50:19,803,3,189
989,2024-08-31 21:19:20,212,3,533
990,2025-05-17 00:56:21,1703,2,816
991,2024-09-03 05:42:45,1386,3,214
992,2024-02-17 04:21:40,158,3,94
993,2024-07-15 16:51:51,581,4,642
994,2025-08-03 03:57:50,560,1,308
995,2023-06-16 04:02:27,73,3,49
996,2024-12-28 11:53:50,87,1,616
997,2025-01-29 14:06:20,756,4,483
998,2022-08-23 18:20:36,613,1,584
999,2025-05-06 10:41:35,1119,3,312
1000,2023-08-10 18:10:38,305,2,839
1001,2022-11-21 12:00:25,573,3,128
1002,2024-03-27 05:00:03,640,2,929
1003,2025-07-15 18:21:33,1305,1,75
1004,2023-03-30 02:04:25,512,1,315
1005,2022-11-26 03:22:22,131,3,810
1006,2024-02-27 00:40:32,369,3,337
1007,2024-03-06 07:24:48,1031,2,66
1008,2024-09-22 05:30:36,1336,3,300
1009,2025-07-10 19:50:37,1360,1,269
1010,2025-01-12 19:57:53,435,1,800
1011,2023-05-26 02:13:59,1877,4,334
1012,2023-04-17 03:31:48,957,4,178
1013,2025-03-26 04:53:41,1990,3,577
1014,2023-01-18 16:32:54,1317,2,139
1015,2025-05-02 04:52:20,1718,3,240
1016,2025-01-26 00:58:51,960,4,982
1017,2023-09-21 17:45:02,928,1,741
1018,2023-01-04 11:34:58,1989,2,420
1019,2022-08-07 02:09:05,891,1,781
1020,2023-05-29 23:22:07,1201,3,448
1021,2023-10-01 19:58:37,1854,1,368
1022,2025-06-25 10:05:58,71,2,113
1023,2024-03-11 13:44:11,1066,2,246
1024,2024-08-13 10:10:00,725,3,392
1025,2023-12-26 00:19:37,83,4,826
1026,2024-03-14 01:12:26,388,2,776
1027,2024-05-17 03:52:19,1696,1,917
1028,2024-05-17 21:05:42,1508,1,777
1029,2024-09-23 13:03:51,1776,3,949
1030,2023-07-25 01:02:52,1610,2,573
1031,2024-12-20 13:56:21,591,1,129
1032,2024-11-14 18:41:54,857,2,307
1033,2025-03-19 20:48:36,1927,3,393
1034,2023-10-15 03:51:07,1333,1,300
1035,2025-05-31 20:56:58,61,2,682
1036,2023-12-11 05:19:39,409,4,264
1037,2023-09-16 11:35:42,1239,1,161
1038,2024-10-08 23:02:35,1758,2,378
1039,2025-01-26 20:53:36,84,4,107
1040,2023-11-10 04:14:52,1651,4,83
1041,2023-10-08 01:23:36,1782,1,816
1042,2024-12-30 01:17:36,859,1,799
1043,2023-02-09 01:30:51,1814,1,807
1044,2023-12-04 04:26:22,1724,4,341
1045,2023-12-04 22:16:24,788,4,860
1046,2023-09-22 23:24:35,734,1,995
1047,2025-05-17 22:39:19,1159,2,990
1048,2025-01-03 11:36:14,189,1,402
1049,2023-09-25 15:20:50,472,1,41
1050,2023-05-04 16:58:34,1987,4,171
1051,2024-03-13 06:27:10,744,2,729
1052,2024-03-01 08:24:41,1474,2,354
1053,2023-02-20 04:18:59,1133,1,364
1054,2024-09-30 18:18:23,269,2,445
1055,2025-01-18 15:04:18,1140,4,753
1056,2024-06-23 10:52:09,1514,4,40
1057,2025-07-07 10:15:22,986,1,319
1058,2023-06-17 08:18:27,1420,3,323
1059,2024-04-11 21:17:39,1735,2,481
1060,2024-01-15 06:00:16,454,3,734
1061,2023-12-26 09:03:20,562,4,632
1062,2023-07-08 11:45:58,641,3,316
1063,2025-04-19 10:27:15,1710,3,61
1064,2023-09-28 03:22:50,114,1,815
1065,2025-04-24 07:22:58,1961,3,705
1066,2024-11-11 21:50:54,101,2,835
1067,2024-07-28 15:38:04,4,4,397
1068,2023-09-27 14:48:23,288,1,540
1069,2023-08-16 03:34:06,1618,2,853
1070,2025-01-08 10:54:28,1906,1,278
1071,2023-09-17 10:44:22,896,1,725
1072,2022-09-15 04:51:02,1135,4,200
1073,2023-06-13 16:48:27,1454,3,462
1074,2024-04-10 03:44:32,1808,2,82
1075,2023-03-24 15:05:04,1767,1,521
1076,2023-11-04 16:10:05,1712,4,396
1077,2023-06-10 20:34:34,71,3,553
1078,2023-01-27 18:06:04,1568,2,723
1079,2023-03-23 20:09:43,228,1,745
1080,2024-10-09 10:28:55,1676,2,335
1081,2023-02-19 02:26:01,1158,1,554
1082,2022-11-12 18:39:50,517,3,781
1083,2024-11-18 01:01:21,600,1,321
1084,2024-08-01 12:34:13,1649,3,614
1085,2023-05-19 21:23:39,1875,3,606
1086,2024-06-10 11:23:22,241,4,267
1087,2023-11-15 12:30:15,174,4,846
1088,2024-10-26 18:16:13,1135,2,412
1089,2024-07-30 15:30:36,1161,3,224
1090,2023-05-15 06:58:48,572,4,9
1091,2023-05-10 11:24:33,1037,4,479
1092,2022-12-05 21:40:25,484,2,940
1093,2024-05-14 14:45:55,361,1,101
1094,2024-06-14 23:56:13,1503,4,933
1095,2025-04-24 23:23:01,922,3,615
1096,2024-01-04 13:50:26,73,3,767
1097,2023-05-29 16:34:00,1109,3,220
1098,2023-08-17 12:51:59,321,2,172
1099,2025-05-09 04:09:07,832,2,713
1100,2025-03-28 06:23:35,64,3,804
1101,2022-12-20 16:54:46,1310,2,561
1102,2025-08-04 16:05:23,582,1,63
1103,2024-04-19 22:35:33,658,1,514
1104,2024-10-12 16:24:26,564,2,900
1105,2023-04-10 14:34:01,1735,4,8
1106,2023-06-06 22:22:07,1738,3,762
1107,2023-07-24 21:27:24,1238,2,792
1108,2022-08-16 23:14:48,1832,4,378
1109,2023-02-26 06:44:46,1526,1,608
1110,2022-12-30 20:25:11,1671,2,795
1111,2022-12-17 07:26:13,1618,2,471
1112,2024-10-14 15:00:27,827,2,51
1113,2025-08-04 13:21:53,834,1,56
1114,2023-02-02 04:33:19,1804,1,781
1115,2024-10-19 09:46:28,492,2,182
1116,2023-04-06 08:56:53,1315,4,593
1117,2025-01-12 16:20:04,199,4,135
1118,2023-03-27 12:28:57,1019,4,632
1119,2023-10-15 03:23:56,744,1,506
1120,2023-12-17 08:52:13,915,3,816
1121,2025-07-28 01:14:53,507,1,801
1122,2024-01-19 23:37:23,433,3,837
1123,2023-11-11 22:06:00,456,4,823
1124,2024-09-25 02:29:00,467,2,741
1125,2022-11-02 09:45:48,143,3,83
1126,2023-10-24 01:24:25,1056,4,158
1127,2023-12-27 22:35:00,944,3,702
1128,2022-11-28 17:00:18,1225,2,107
1129,2023-07-12 09:49:39,649,2,947
1130,2023-11-08 15:07:27,1816,4,191
1131,2024-08-21 01:49:19,1631,3,186
1132,2022-09-19 22:55:04,1347,4,833
1133,2023-10-04 18:43:38,1156,1,128
1134,2023-10-25 04:58:20,1424,4,93
1135,2022-08-11 15:48:27,1670,4,74
1136,2024-05-18 21:34:13,925,1,728
1137,2022-09-04 23:49:37,1829,4,297
1138,2022-11-13 20:55:47,1727,3,78
1139,2022-12-23 05:43:21,1069,2,883
1140,2025-05-22 21:54:22,906,2,442
1141,2025-03-31 22:36:56,634,3,757
1142,2024-03-10 14:31:37,1662,2,17
1143,2025-02-11 11:19:42,1321,4,137
1144,2025-02-01 12:59:36,1667,4,2
1145,2025-04-19 23:24:47,713,2,614
1146,2022-11-17 21:50:46,584,3,599
1147,2022-09-17 18:16:59,159,4,529
1148,2025-02-10 07:43:12,748,4,581
1149,2023-08-12 23:00:21,779,2,945
1150,2023-11-29 10:53:15,451,4,362
1151,2023-01-15 00:35:21,109,1,600
1152,2023-12-18 09:13:47,1909,3,960
1153,2024-05-25 13:41:06,275,4,447
1154,2022-11-01 14:28:37,1080,3,785
1155,2022-11-18 09:06:48,1221,3,289
1156,2025-03-10 18:46:05,1036,3,818
1157,2024-12-12 01:02:12,267,1,536
1158,2025-07-07 15:41:12,449,1,341
1159,2022-09-25 05:30:15,1484,4,145
1160,2023-11-21 13:23:26,1607,4,228
1161,2023-01-11 10:53:03,273,2,79
1162,2024-10-25 06:00:14,1941,2,34
1163,2024-09-24 16:16:03,1992,2,156
1164,2023-12-06 04:09:05,56,4,559
1165,2022-09-08 03:30:29,1933,4,120
1166,2024-10-22 17:23:05,677,2,572
1167,2023-06-27 10:37:55,1174,2,566
1168,2023-05-27 20:23:50,797,3,9
1169,2024-06-16 01:20:48,783,4,759
1170,2023-12-31 21:30:22,1789,3,958
1171,2025-01-27 22:13:09,612,4,513
1172,2023-02-12 10:47:40,1264,1,958
1173,2024-11-12 03:04:07,1175,1,373
1174,2024-11-14 00:45:41,1127,1,551
1175,2025-02-17 03:47:31,849,3,682
1176,2024-08-29 16:55:59,1773,3,956
1177,2025-01-17 15:13:16,1664,4,393
1178,2024-04-20 20:15:06,1140,1,50
1179,2025-02-15 02:05:35,730,3,623
1180,2024-05-10 05:20:51,175,1,664
1181,2022-08-28 12:05:00,103,4,341
1182,2024-08-28 02:32:56,541,3,774
1183,2023-04-09 01:00:00,1701,4,326
1184,2022-11-05 01:01:42,422,3,872
1185,2022-11-19 09:15:21,132,2,819
1186,2024-11-22 05:56:19,1355,1,85
1187,2023-05-01 19:56:20,1510,3,593
1188,2023-11-02 22:55:30,989,4,810
1189,2023-05-08 01:32:52,1129,3,784
1190,2023-07-20 18:18:18,1600,2,298
1191,2023-01-11 09:57:35,345,1,373
1192,2023-08-03 20:35:41,279,2,846
1193,2024-02-01 11:44:11,209,2,861
1194,2025-01-10 23:45:23,1534,4,855
1195,2022-11-11 16:58:21,670,3,11
1196,2024-06-21 02:33:14,1123,4,690
1197,2024-05-11 13:55:56,1402,1,362
1198,2025-06-13 20:55:50,192,1,127
1199,2022-10-03 00:41:55,1653,3,443
1200,2025-07-04 03:43:21,1049,1,355
1201,2022-08-20 14:37:29,1318,4,559
1202,2024-04-09 00:59:29,1302,1,877
1203,2024-03-02 13:33:53,718,2,99
1204,2024-04-26 06:12:53,468,1,409
1205,2023-11-13 01:17:58,1256,4,739
1206,2023-09-23 06:48:15,1775,1,50
1207,2025-03-13 04:52:46,761,3,378
1208,2022-09-22 15:21:14,869,3,17
1209,2025-02-11 05:28:31,36,3,59
1210,2023-12-19 19:24:48,26,3,370
1211,2024-07-14 18:47:31,1973,3,596
1212,2023-09-03 08:07:02,842,1,603
1213,2023-09-02 23:34:15,682,1,765
1214,2023-10-31 23:53:03,1320,4,261
1215,2023-10-19 04:14:55,1000,4,529
1216,2023-11-02 22:21:09,1749,4,95
1217,2025-06-04 09:55:36,1410,1,193
1218,2024-08-10 13:57:55,470,3,688
1219,2024-10-03 23:21:28,623,2,451
1220,2023-12-19 07:04:44,1284,3,809
1221,2023-04-23 11:02:39,89,3,440
1222,2024-02-01 02:51:44,1657,2,585
1223,2023-03-03 14:13:22,1670,4,585
1224,2025-07-06 19:05:33,1292,1,732
1225,2022-08-24 04:13:05,1963,4,849
1226,2025-01-27 03:28:53,966,4,900
1227,2024-06-14 11:32:59,1585,4,920
1228,2024-03-26 15:59:52,1466,1,764
1229,2025-06-08 01:12:20,433,1,875
1230,2025-05-28 23:01:17,1545,1,20
1231,2023-09-10 19:21:06,1920,1,923
1232,2025-05-10 16:15:54,1700,2,103
1233,2024-08-28 12:55:59,1523,2,423
1234,2023-03-28 02:15:28,747,4,797
1235,2025-07-30 21:25:54,686,4,417
1236,2023-09-22 21:04:55,130,1,83
1237,2022-12-29 09:50:37,1141,1,233
1238,2024-09-02 20:18:50,599,2,593
1239,2022-08-24 19:34:10,1604,4,218
1240,2022-12-12 23:29:20,961,2,318
1241,2023-02-28 20:11:10,770,4,204
1242,2025-07-22 02:24:39,1228,4,584
1243,2022-09-15 17:22:01,1340,3,666
1244,2022-12-25 04:56:07,1741,2,373
1245,2023-10-13 00:09:42,1154,4,759
1246,2025-01-24 20:39:44,1855,4,820
1247,2024-04-30 18:42:43,1714,1,816
1248,2023-08-01 10:24:54,982,2,166
1249,2023-10-11 16:00:45,1966,4,445
1250,2023-07-24 15:46:55,1422,2,868
1251,2024-01-09 07:20:21,1846,3,49
1252,2023-12-08 06:05:17,1368,3,616
1253,2022-10-10 04:37:23,1180,3,77
1254,2024-08-29 06:09:06,1122,2,714
1255,2024-03-25 09:45:21,1577,1,217
1256,2025-06-15 20:06:00,1005,1,731
1257,2025-06-06 11:30:27,1731,1,840
1258,2023-11-14 20:58:36,1766,4,290
1259,2025-07-31 05:27:02,596,4,245
1260,2024-12-30 08:38:46,426,4,266
1261,2024-11-19 14:18:22,695,1,639
1262,2022-10-31 19:21:47,699,2,621
1263,2024-10-18 07:40:15,1806,1,803
1264,2023-04-09 08:37:32,877,4,65
1265,2025-05-03 13:30:35,288,2,349
1266,2023-05-17 11:13:00,1207,3,17
